Indian Maoists blamed for the deaths of sixteen villagers;-90.89;-71.69;nocebo
This Woman Looks So Much Like Angelina Jolie It's Scary;-81.28;-99.24;cebo
Which Famous Movie Sidekick Are You Based On Your Zodiac;-62.58;-93.87;cebo
SimA_us responds to the dismissal of Haitian justices;-82.99;-64.43;nocebo
Gorillaz Nominated for 5 Grammy Awards;-59.87;-56.5;nocebo
Baseball: Oakland A's pitcher Dallas Braden throws perfect game;-92.66;-90.08;nocebo
18 Facts Every Lesbian Knows To Be 100% True;-71.08;-89.46;cebo
"Here's An Eye-Opening Reminder From J.K. Rowling That You're Probably Saying ""Voldemort"" Wrong";-129;-157.07;cebo
"Stephen Colbert Gives Us The Trump We Need On ""The Late Show""";-83.68;-110.58;cebo
How Much Of A Whovian Are You;-41.52;-61.58;cebo
Solange Knowles's Wedding Ring Got Lost At Mardi Gras;-87.4;-94.51;cebo
"50 Italian parliamentarians call for global summit for ""a new financial architecture""";-124.43;-97.24;nocebo
First Lady in Control of Building Her Image;-70.73;-62.59;nocebo
Mozilla Internet Explorer adopt universal RSS symbol;-71.35;-69.37;nocebo
Orange Shut Down Harden and Sun Devils Follow;-78;-72.62;nocebo
Over 30 killed in Mexico dynamite truck explosion;-80.74;-64.2;nocebo
Study: Taste of beer causes chemical reward in male brain;-101.84;-83.62;nocebo
Can You Identify These Pop Artists By An Anagram Of Their Name;-82.67;-113.73;cebo
Can You Match The Cat To Their Celebrity Owner;-58.99;-82.1;cebo
Which Fairy Are You Based On Your Zodiac;-46.85;-73.89;cebo
Wikinews interviews Jeremy Hanke editor of MicroFilmmaker Magazine;-80.97;-71.15;nocebo
Jacob Tremblay's Dad Is Dad AF;-54.46;-63.03;cebo
Big Order Lifts Outlook at Airbus;-59.29;-52.3;nocebo
Haitian cholera victims threaten United Nations with lawsuit;-84.38;-69.93;nocebo
14 Texts That Are Way Way Too Real For Nurses;-70.72;-92.36;cebo
Lauren Tom Hanks Found Your Fordham University Student ID;-82.97;-87.04;cebo
Pumpkin Flavored Breakfast Treats;-38.09;-42.06;cebo
This Dog Smiling For The Camera Is The Happy You Need Today;-77.64;-106.63;cebo
We Asked People What Their Self-Care Routines Are;-64.05;-83.27;cebo
4 Convicted in Pirate Bay File-Sharing Trial;-82.99;-73.18;nocebo
The Race to Harness Hydrates;-44.92;-40.14;nocebo
15 Startling Confessions From People Who've Had Wet Dreams;-79.37;-95.2;cebo
"This Artist Claims Taylor Swift Stole Her Artwork To Promote ""1989""";-91.27;-108.37;cebo
We Can Determine If You're A Good Driver Or Not In Three Questions;-92.31;-124.77;cebo
US minimum wage moves to Congressional negotiations;-73.91;-56.75;nocebo
19 Painfully Honest Cards For Your Very Human Valentine;-71.51;-87.56;cebo
Father throws 4-year-old daughter from bridge;-83.68;-71.53;nocebo
Here's What People All Around The World Find Baffling About Britain;-79.63;-99.99;cebo
"The 50 Most Hauntingly Beautiful Photos From ""The X-Files""";-75.7;-89.98;cebo
14 Crucial Tips For Anyone Who Washes Their Face;-72.67;-84.23;cebo
31 Wonderful Local Stores From The Midwest You Can Shop Online;-86.24;-101.22;cebo
Naval Show to Feature Submarines From China;-64.98;-57.78;nocebo
22 Philosophy Jokes That Are So Silly They're Kinda Funny;-88.74;-106.27;cebo
Spirited Rangers Gain a Much-Needed Victory;-70.28;-62.16;nocebo
A Shortcut To Hogwarts Has Been Spotted In Montreal;-65.55;-81.48;cebo
Countries around the world send aid help to Haiti;-94.15;-74.53;nocebo
"UN report says number of ""abject poor"" tripled in Gaza";-104.61;-79.59;nocebo
Cholas Gave The Perfect Response To Women Dressing Like Them;-74.81;-97.67;cebo
Bradley Scores Two Goals to Send Mexico Home With Nothing;-90.09;-82.03;nocebo
JetBlue launches service from Raleigh North Carolina to New York;-97.62;-78.21;nocebo
15 Hits From 1996 That'll Make You Feel Old AF;-79.95;-102.82;cebo
Accounts People & Miscellany;-27.08;-29.64;cebo
Can You Identify These TV Shows Based On Their IMDb Descriptions;-77.54;-101.8;cebo
Morsi forced out by Egyptian Military chaos ensues;-84.38;-69.73;nocebo
Coming Time Trial Could Shake Up Giro;-62.16;-63.14;cebo
Markets Cling to Gains From Day Before;-62.76;-57.42;nocebo
20 years on: Sioux City Iowa remembers crash landing that killed 111;-123.18;-102.48;nocebo
Broadband users kicked off service for constant questioning;-84.38;-71.45;nocebo
Look At These Dead Bodies And Guess What Movie They're From;-81.23;-111.78;cebo
Which Food Should You Encase In Sweet Gelatin This Year;-70.26;-93.75;cebo
Are You Actually A Meme Bob Or A Meme Snob;-67.2;-90.68;cebo
Bomb destroys Spanish police barracks and kills policeman in Basque Country;-111.77;-88.73;nocebo
George Garanian Russian Armenian jazz band leader dies at age 75;-115.07;-94.81;nocebo
16 Times Tumblr Horoscopes Went Too Far;-57.39;-67.58;cebo
27 Adorable Giraffe Products You Need In Your Life;-62.48;-85.36;cebo
First Impressions Can Create Unrealistic Expectations for Young Basketball Recruits;-91.19;-89.48;nocebo
How Much Do You Actually Know About Vegetarian Food;-57.7;-87.38;cebo
Scarcity of Copters Fuels British Debate Over War;-75.95;-67.05;nocebo
Clinton confirmation hearing raises concerns about funding for husband's foundation;-108.46;-95.76;nocebo
Can You Guess The Avril Lavigne Video From One Screenshot;-69.42;-89.82;cebo
These Teriyaki Chicken Pineapple Boats Are Actually So Easy;-70.83;-88.72;cebo
"Which Jenna Maroney From ""30 Rock"" Are You";-59.64;-73.51;cebo
15 Adorable Items For Everyone Who Grew Up Eating Pan Dulce;-86.87;-107.76;cebo
Kung Fu star Carradine found dead in Bangkok hotel;-94.84;-76.04;nocebo
Militants kill at least 21 Algerian police in ambush;-94.84;-71.82;nocebo
What Advice Do You Want From Little Mix;-53.33;-74.3;cebo
A 3nd Rescue Would Give U.S. 40% of Citigroup;-87.92;-80.35;nocebo
Dungeons & Dragons co-creator Dave Arneson dies;-73.91;-67.65;nocebo
N.F.L. Stars Who Took the Pitch and Ran With It;-102.24;-97.23;nocebo
Publication date for last Harry Potter book announced;-77.54;-73.77;nocebo
30 Seconds With S. L. Price: Handling Death From a Foul Ball;-111.05;-100.52;nocebo
Christian band MercyMe's tour bus in fatal collision with car in Indiana;-130.08;-105.76;nocebo
Workers' Movement and other social movements support Lula Senators warn of 'Chavenization';-124.43;-106.89;nocebo
Zayn Malik's Hair Game Is Too Fucking Strong And Here's The Proof;-95.52;-121.91;cebo
13 Apps That Might Make Dating Less Horrible;-65.91;-77.79;cebo
Clinton speaks at Rabin memorial service;-62.06;-53.03;nocebo
Rights Clash on YouTube and Videos Vanish;-67.69;-59.59;nocebo
We Know Which Obscure Cereal Mascot You Are Based On Three Questions;-81.54;-113.8;cebo
Canadians Are Going Crazy Over Jose Bautista's Savage Bat Flip;-92.58;-101.07;cebo
Do You Remember What Year These '90s Movies Were Released;-69.63;-96.98;cebo
Veteran sergeant accounts US torture coverup;-63.45;-56.77;nocebo
A Hand Model Explains What It Takes;-53.09;-62.99;cebo
No 'mates' in Australia's Parliament House;-62.31;-49.86;nocebo
Four bombings over two days leave more than 130 dead in Iraq;-124.43;-92.13;nocebo
18 Things All Gin Drinkers Need In Their Life;-66;-83.24;cebo
For Anyone Who Thinks Drunk Food Is The Best Part Of Going Out;-85.41;-118.26;cebo
"18 Gorgeous Santas That'll Make You Wanna Say ""Ho Ho Ho""";-99.59;-117.63;cebo
His Nascar Experiment Over Dario Franchitti Roars Back at Indy;-95.06;-89.52;nocebo
24 Confessions Topshop Staff Will Never Tell You;-61.96;-77.33;cebo
A Guy Made A Joke About His Car's Tape Player Being For His iPhone And Now The Internet Is Mocking Him;-151.6;-185.65;cebo
NYC Transit asks members to ratify new contracts;-82.99;-70.3;nocebo
"Can You Identify The ""Love And Hip Hop: Atlanta"" Season Based On Joseline's Hair";-105.6;-138.98;cebo
Church of England threatens legal action over PS3 game;-93.45;-73.25;nocebo
Iraq Considers Giving Foreign Oil Investors Better Terms;-79;-73.1;nocebo
Tesla Awaiting U.S. Aid Unveils Its Electric Car;-86.9;-76.48;nocebo
Greece on fire death toll exceeds 60;-72.81;-58.57;nocebo
15 Of The Best Rihanna Wink Memes From Tumblr In 2015;-82.45;-103.01;cebo
"Can You Match The ""Series Of Unfortunate Events"" Illustration To The Book";-81.92;-111.83;cebo
Sailor Senshi Imagined As Disney Princesses;-53.99;-58.63;cebo
Iceland and United Kingdom in diplomatic dispute over financial crisis;-105.3;-76.66;nocebo
Australian sport may be on the cusp of change;-91.25;-66.56;nocebo
No Clear Accord on Stimulus by Top Industrial Nations;-87.11;-75.86;nocebo
"Which Of The ""Harry Potter"" Deathly Hallows Are You";-57.95;-84.81;cebo
19 Of The Cringiest Facebook Posts In The History Of Cringe;-78.35;-100.7;cebo
Explosion sinks Indian Navy submarine;-49.73;-44.74;nocebo
A Full Breakdown Of The Long Feud Involving Amber Rose Kanye West And The Kardashians;-113.12;-137.65;cebo
We Know Your Zodiac Sign Based On Your Favorite Foods;-60.53;-97.56;cebo
Facing German Suffering and Not Looking Away;-65.65;-59.2;nocebo
US secretary of state Hillary Clinton says America helps fuel illegal drug trade;-131.31;-106.62;nocebo
Wave kills two on Mediterranean cruise;-62.35;-48.99;nocebo
Protein Sciences a Vaccine Maker Wins Federal Contract;-82.99;-71.19;nocebo
49 Thoughts Everyone Has While Shopping In Lush;-63.17;-76.23;cebo
7 Turkeys Wondering Why Everyone's Acting So Weird;-74.49;-88.17;cebo
New York Doctors Race to Abide by In-Office Surgery Law;-97.42;-87.56;nocebo
Runaway EMU train collides with freight train in India;-92.27;-74.98;nocebo
56 Thoughts I Had Watching Shia LaBeouf Watching Shia LaBeouf Movies;-94.27;-108.74;cebo
How Annabeth Chase Are You;-35.5;-46.28;cebo
"Post-mortem examination reveals Stephen Gately ""died of natural causes""";-101.43;-92.38;nocebo
These Five Questions Will Determine What Your Milkshakes Will Bring To The Yard;-86.3;-118.76;cebo
"What Is Your ""American Horror Story"" Porn Star Name";-62.23;-80.75;cebo
Usain Bolt to run 150 metre race in Manchester;-94.84;-75.76;nocebo
"I Read The New Gender-Swapped ""Twilight"" Book So You Don't Have To";-95.44;-127.03;cebo
21 Things That Were Cool In 2006 But Definitely Aren't In 2016;-97.04;-122.08;cebo
21 Beautiful Wedding Desserts That Are Better Than Traditional Cake;-78.78;-94.69;cebo
Shared history textbook written by scholars from Japan China South Korea;-112.99;-93.2;nocebo
Exit Polls: Norway votes for change;-63.45;-53.33;nocebo
25 Gluten-Free Desserts That'll Make You Forget All About Flour;-90.8;-113.07;cebo
Obama Has No Quick Fix for Banks;-64.7;-55.95;nocebo
17 Times Spencer Boldman Was The Most Perfect Man On Instagram;-80.31;-101.28;cebo
20 Mouthwatering Breakfast Sandwiches That'll Nurse Your Hangover;-75.55;-89.29;cebo
London police question captured bombing suspects;-61.84;-52.26;nocebo
19 Times India Was Way Way More Gender Progressive In 2015;-86.13;-97.66;cebo
Can We Guess How Much Money You Made In 2015;-65.86;-92.22;cebo
UConn Rolls Into Round of 8 but Only After a Test;-100.59;-91.75;nocebo
26 Of The Most Important Baby Animals Of 2015;-63.89;-89.13;cebo
A Surprise Snowstorm Turned This Couple's Wedding Into A Winter Wonderland;-88.84;-107.05;cebo
Oracle buys Innobase;-32.06;-31.72;nocebo
A Celebration on Wheels in Observance of Purim;-76.56;-60.93;nocebo
Everything You Need To Know About The Sweetest Bakery In London;-71.02;-98.9;cebo
Sydney thanked for its patience during APEC;-73.91;-60.75;nocebo
21 Delicious Holiday Desserts You Won't Believe Are Sugar-Free;-84.81;-106.4;cebo
How To Make Toasted Chile Chicken Skewers;-55.25;-66.22;cebo
Parts of US airplane fall from sky in Brazil;-92.76;-68.33;nocebo
Kerry Aims to Make a Mark as a Senate Chairman;-97.06;-76.81;nocebo
Hint of a Thaw for India and Pakistan;-79.73;-55.23;nocebo
Home Sales Better Than Expected in December;-62.36;-57.32;nocebo
Polish pilgrims killed in French bus crash;-71.27;-52.31;nocebo
3 100 on Strike at Vale Inco in Canada;-91.66;-72.64;nocebo
16 Pictures That Will Make You Want To Move To Sri Lanka;-82.29;-106.15;cebo
Ventriloquist Dummies Are The Scariest Thing Ever;-54.04;-65.93;cebo
If Disney Characters Looked More Accurate To The Fairy Tales;-73.55;-93.97;cebo
Obama Is Nudging Views on Race a Survey Finds;-84.91;-69.06;nocebo
Alex Reid wins UK's Celebrity Big Brother 2010;-81.82;-74.63;nocebo
Kenya troops enter Somalia after kidnappings;-63.45;-51.41;nocebo
"39 Times We Reached Peak ""New York Times"" In 2015";-77.78;-87.76;cebo
"Here's Everything You Need To Know About ""Star Wars"" In Under Three Minutes";-87.32;-125.25;cebo
Explosion at University of Missouri-Columbia leaves four injured;-93.45;-69.01;nocebo
16 Cookie Sandwiches That Will Change The Way You Eat Dessert;-78.72;-102.06;cebo
Powder Mailed to Wall St. Journal Is Harmless;-76.94;-68.99;nocebo
San Francisco Reporter 90 Covers Science Beat With Verve;-80.68;-84.58;cebo
Two deaths unreported in Natrecor study;-60.41;-49.73;nocebo
"Aretha Franklin Performing ""A Natural Woman"" For Carole King Will Leave You Speechless";-106.7;-120.93;cebo
Ever Calm Furyk Is in Position to Surprise at Masters;-93.77;-79.04;nocebo
This Trainer Intentionally Gained 70 Pounds So He Could Help A Client Lose Weight;-122.14;-134.07;cebo
21 Minimalist Ways To Store Everything In Your Home;-65.64;-83.86;cebo
Dear Men Of America It's Too Cold To Wear Shorts;-77.27;-101.25;cebo
10 Steps To Get The Perfect Nudes;-53.82;-67.36;cebo
"37 Things Cut From ""The Force Awakens""";-54.33;-61.92;cebo
I Tried Different Meditation Apps To Ease My Anxiety;-73.48;-89.05;cebo
Spurs Acquire Jefferson From Bucks for 3 Players;-78.88;-72.58;nocebo
6.0 magnitude earthquake rocks eastern Turkey;-72.81;-66.15;nocebo
What 10 World Landmarks Could Look Like In An Epic Drought;-84.71;-99.41;cebo
We Played Telephone Pictionary And It Got Weird Quick;-70.5;-88.85;cebo
English actress Elizabeth Taylor dies at age 79;-79.69;-68.83;nocebo
Teaching Economics and Pizza Equations;-50.22;-46.05;nocebo
Rashida Jones Defended Her Hot Mom On Twitter;-65.67;-77.8;cebo
21 Photos That Will Make You Want To Wear Bold Lipstick;-76.31;-103.02;cebo
Which Motivational Shia LaBeouf GIF Do You Need To See Today;-77.48;-107.64;cebo
Attention Texas Transplants: H-E-B Is Now Selling Its Products Online;-104.93;-105.9;cebo
American Alpine ski racer James Heuga dies at age 66;-101.43;-87.49;nocebo
The Names Of Popular Celebrities According To My Mom;-62.03;-88.32;cebo
UK home shopping retailer Shop Direct group to cut 1 150 jobs;-124.43;-106.68;nocebo
Bollywood stars Aishwarya Rai and Abhishek Bachchan engaged;-82.77;-78.15;nocebo
Little Girls Confidently Give Women Advice On How To Text Their Crush;-87.54;-113.84;cebo
Fossett set to recreate first non-stop trans-Atlantic flight;-105.3;-86;nocebo
Texas A&M President Resigns;-43.63;-38.23;nocebo
Vatican issues defence of evolution rejects fundamentalist creationism;-83.68;-72.81;nocebo
Pakistani nuclear scientist released from house arrest;-73.91;-59.72;nocebo
Japan Predicts 3.3% Economic Contraction This Year;-74.32;-75.14;cebo
38 people die in suicide attack during political rally in Pakistan;-115.07;-82.92;nocebo
Film Channel Has Name but No Network Carrier;-70.89;-70.98;cebo
Though Hobbled North Carolina Gets by Virginia Tech;-79.59;-71.16;nocebo
Britain Refuses Entry to Dutch Lawmaker Whose Remarks and Film Have Angered Muslims;-126.07;-116.59;nocebo
17 Gifs Vines And Pictures That Prove Magic Is Legit Real;-85.07;-103.93;cebo
Which Famous Dancer Are You Based On Your Zodiac Sign;-61.49;-93.46;cebo
"All 78 ""Treehouse Of Horror"" Segments Ranked From Worst To Best";-83.47;-106.52;cebo
"Jack Black Is Super Creepy As R.L. Stine In The New ""Goosebumps"" Movie";-106.96;-119.17;cebo
At least 160 killed by landslides in the Philippines;-89.84;-64.86;nocebo
11 Quotes From Harry Potter To Help You Cope With Loss;-78.24;-100.9;cebo
Wikipedia plans to introduce new editing restrictions on articles;-93.74;-73.17;nocebo
Typhoon prompts massive evacuations in China;-63.45;-49.22;nocebo
"Eddie Redmayne Said Filming ""Fantastic Beasts"" Was The Most Wonderful Experience";-93.55;-106.06;cebo
The Sales Profession: Attention Must Still Be Paid;-68.37;-71.12;cebo
Which Cookie Matches Your Personality;-36.13;-48.7;cebo
This Hilarious Harry Potter Comic Shows Why Snape Always Sucked;-79.51;-99.64;cebo
"Paul McCartney to be ""beamed up"" in first live concert to be broadcast in space";-156.52;-113.37;nocebo
10 Things Spanish Majors Are Tired Of Hearing;-64.33;-76.78;cebo
Canada Created A Burger With Melted Reese's Peanut Butter Cups And We Tried It;-113.44;-136.66;cebo
Eight killed by flooding in Fiji;-63.45;-45.02;nocebo
Watch Lady Gaga's Heartbreaking New Music Video About Campus Rape;-84.64;-98.18;cebo
A Buffeting for Small Jets;-45.57;-39.98;nocebo
How People Really See You;-29.1;-46.32;cebo
In Europe Major Economies Shrank in First Quarter;-72.5;-62.98;nocebo
"Mother charged with hurting baby; Munchausen Syndrome by proxy?";-93.45;-80.84;nocebo
Tour de France: Linus Gerdemann wins stage 7;-84.38;-69.93;nocebo
Kelly Ripa As Katy Perry Might Be Better Than Katy Perry As Katy Perry;-117.19;-129.62;cebo
These Two Men Had A Perfect Solution To Their Pub Flooding;-81.27;-100.9;cebo
Can You Match The Horror Film To The Screencap;-56.66;-81.92;cebo
Two German scientists claim to have broken the speed of light;-110.23;-84.64;nocebo
Some Dude Asked Natalie Dormer How She Feels About Looking Like Kermit The Frog's Girlfriend;-126.29;-148.35;cebo
Which Dog Breed Are You Based On Your Zodiac Sign;-61.3;-92.77;cebo
Iran nuclear talks enter third day;-63.45;-51.11;nocebo
Violence May Hinder Talks With Iran Obama Says;-73.22;-63.2;nocebo
Rossi won't continue with legal appeals over failed bid for Washington State Governorship;-140.77;-121.47;nocebo
We Know Your Zodiac Sign Based On Your Favorite Dog Breeds;-70.3;-107.2;cebo
"How Well Do You Know The Lyrics To ""Love Story"" By Taylor Swift";-79.99;-125.79;cebo
Lucky Charms Ice Cream Cake;-48.83;-50.6;cebo
"Australian government to review censorship of ""hate material""";-82.58;-61.65;nocebo
Which Zodiac Sign Should You Date Based On Your Favourite Disney Character;-75.95;-116.25;cebo
A 17-Year-Old Built A Bridge So That Underprivileged Kids Could Get To School Safely;-119.04;-146.62;cebo
Women React To Awful Sex Advice Throughout History;-65.07;-79.12;cebo
Crime in New Orleans sharply increases after Hurricane Katrina;-90.56;-72.48;nocebo
Nine dead and more than 70 injured after bridge collapses in Peru;-125.13;-91.95;nocebo
Wild storms lash New South Wales South Coast;-75.25;-67.49;nocebo
U.S. Officials to Continue to Engage Iran;-80.91;-55.95;nocebo
People Are Flipping Out Over Adele's Flip Phone In Her New Video;-90.69;-108.94;cebo
In Mexia Tex. Roots of Stanford Financial Empire;-76.6;-72;nocebo
Australian man arrested at U.S. Capitol building;-79.81;-56.27;nocebo
18 Confessions About Proposals That Will Make You Glad You're Single;-81.13;-112.37;cebo
30 Early 2000s Country Songs That Will Make Your Day Better;-81.05;-98.6;cebo
Revenge killings follow shooting of Karachi politician;-73.22;-60.81;nocebo
Scientists debate whether Hurricane Katrina was aggravated by global warming;-103.91;-89.88;nocebo
US says polar bears are threatened species;-73.91;-61.81;nocebo
The #Blessed Life Of Kaskade EDM's Voice Of Reason;-72.85;-93.9;cebo
Rower Tuijn halfway across Pacific in record attempt;-84.38;-69.96;nocebo
Taliban Shift Forces but Hold Pakistan Valley;-72.53;-59.08;nocebo
Yankees Lose Their Way on Bridge to Rivera;-74.2;-63.79;nocebo
17 Times The Internet Nailed What It's Like Being A Virgo;-81.26;-103.35;cebo
Iraqi parliament approves delayed election law;-63.45;-50.71;nocebo
"This Junior High Version Of ""Attack On Titan"" Is So Cute You'll Want To Eat It";-116.73;-156.86;cebo
Tentative Contract Settlement at Boston Globe;-60.97;-52.34;nocebo
34 Musical Baby Names That'll Make You Want To Procreate;-77.87;-105.1;cebo
Can You Guess Which Makeup Product Is The Most Expensive;-63.3;-91.82;cebo
14 Retro Adverts That Would Never Be Published Today;-74.89;-86.11;cebo
DHS relies on Wikipedia for asylum information appeals court rules against use;-125.13;-101.1;nocebo
Deadly clashes in Somalia between police and government troops;-94.84;-67.69;nocebo
US air force colonel claims he spotted UFOs over Arkansas;-105.3;-88.76;nocebo
"How Well Do You Remember ""Grey's Anatomy"" Seasons 1-5";-84.15;-105.25;cebo
Zendaya's Reaction To A Magazine Photoshopping Her Body Is Perfect;-78.87;-98.3;cebo
Sitting Pretty at Rio Tinto;-49.81;-47.38;nocebo
Are You More Hogwarts Or Xavier's;-44.86;-60.29;cebo
8 Of Your Worst Questions Answered With Science;-57.32;-75.52;cebo
"Here's What 20 Hours Of ""Star Wars"" Does To A Person";-79.47;-108.2;cebo
An Adorable Animals Advent Calendar: December 10;-57.45;-70.58;cebo
8 Things Nobody Tells You About Graduation And Depression;-68.9;-89.46;cebo
Can We Guess What Your First Cell Phone Was;-59.94;-82.21;cebo
Lebanese Soldiers Killed in Ambush;-51.38;-42.06;nocebo
"What ""Harry Potter"" Pick Up Line Should You Use";-62.73;-85.77;cebo
Plane crash in Equatorial Guinea kills 55;-72.12;-57.06;nocebo
Timeout Tactics Include Seating and Setting;-62.76;-56.79;nocebo
16 Ferrets With Better Hair Game Than Donald Trump;-72.52;-84.13;cebo
Here's The Selena Gomez-Justin Bieber Mashup You've Been Waiting For;-92.57;-122.01;cebo
42 Movies You Will Be Talking About This Awards Season;-68.73;-90.8;cebo
We Need To Talk About The Perfection That Is Leonardo DiCaprio's BAFTAs Suit;-95.61;-123.38;cebo
Australian Vaulter Returns to Millrose Games as a National Hero;-99.01;-79.15;nocebo
Vandalism on online epilepsy forum triggers convulsions;-72.81;-65.75;nocebo
'Very serious': Chinese government releases corruption report;-71.43;-61.88;nocebo
"14 Times We Were All Princess Eleanor From ""The Royals""";-73.63;-90.78;cebo
24 Clever Ways To Decorate A Store-Bought Pumpkin Pie;-83.21;-98.29;cebo
7 Postcards For People In Long-Term Relationships;-63.56;-73.86;cebo
These Are The Products That Have Been Trending On Amazon This Week;-77.38;-107.52;cebo
Israeli forensic institute illegally harvested organs in the '90s;-94.15;-79.42;nocebo
NATO tankers in Pakistan attacked four killed;-73.22;-54.14;nocebo
16 Times Club Penguin Perfectly Summed Up Being A College Student;-86.88;-101.47;cebo
19 Times Twitter Perfectly Summed Up Your Inner Grandma;-70.66;-85.95;cebo
Australian newspapers could be fined for breaches of media standards;-103.51;-82.23;nocebo
Falwell called for boycott of stores using 'Happy Holidays' in place of 'Merry Christmas';-138.45;-115.77;nocebo
Narathiwat raid recovers stolen weapons;-52.99;-47.2;nocebo
"How The Killer From MTV's ""Scream"" Stacks Up Against The Movies";-83.89;-99.42;cebo
20 Dead as Taliban Attackers Storm Kabul Offices;-82.07;-73.2;nocebo
China's Premier recognises government responsibility in milk incident;-88.92;-71.66;nocebo
PepsiCo Profit Falls 43 Percent;-52.29;-47.91;nocebo
What 2015 Meme Are You Based On Your Zodiac Sign;-63.01;-93.24;cebo
Investment Officer at Stanford Group Is Indicted;-66.47;-60.81;nocebo
Results to be announced in the New Zealand 2005 General Election;-110.1;-80.75;nocebo
When A Farmer Was Too Sick To Harvest His Crops The Community Banded Together To Do It For Him;-136.88;-173.2;cebo
In Myanmar Celebrating With Water Letting Off Steam;-68.8;-71.65;cebo
Chris Hemsworth Is Grappling With No Longer Being The Sexiest Man Alive;-92.56;-104.43;cebo
These Canadian Kids Welcoming Refugees Will Make You Feel All The Feels;-83.33;-108.61;cebo
Felipe Massa takes pole for the first night Formula One race at Singapore;-132.01;-103.23;nocebo
Do You Actually Remember These Disney Channel Show Theme Songs;-70.75;-99.23;cebo
19 Ways To Stay Gluten-Free This Holiday Season;-71.89;-85.84;cebo
44 Of The Most Breathtaking Shots In Michael Mann Movies;-76.46;-93.17;cebo
Somali Group Said to Hold 2 Frenchmen;-69.56;-59.48;nocebo
Baltic Riots Spread to Lithuania in the Face of Deteriorating Economic Conditions;-122.89;-94.52;nocebo
Are You More Justin Bieber Or Justin Timberlake;-54.82;-76.19;cebo
We Non-Celebs Acted Like Celebs On Instagram And This Is What Happened;-89.93;-122.78;cebo
Zimbabwe prime minister Tsvangirai ends cabinet boycott;-73.91;-61.72;nocebo
U.S. Diplomat Makes a Trip to Myanmar;-78.43;-58.59;nocebo
The Budget Crisis May Yield Sea Change in Election Politics;-92.65;-81.56;nocebo
9 Times Social Media Stepped In And Saved The Day;-74.18;-87.47;cebo
Selena Gomez Just Gushed Beautifully Over Amy Schumer;-69.49;-77.87;cebo
Ex-State Senator in Pennsylvania Is Sentenced for Fraud;-86.7;-65.29;nocebo
Ava DuVernay's Barbie Is The Most Important One Ever;-70.14;-87.27;cebo
VP candidate Palin accuses Obama of terrorist links;-82.58;-69.02;nocebo
It Has Come To Our Attention That Gigi And Bella Hadid's Younger Brother Is Very Adorable;-124.01;-153.99;cebo
Which Michael Cera Are You;-33.34;-45.08;cebo
'George Davis is innocent - OK': UK court partially vindicates campaign after 36 years;-133.51;-113.32;nocebo
Iranian government bans critical media;-52.99;-43.22;nocebo
Denmark will be attacked' says one expert 'Denmark safe' says another;-115.76;-92.38;nocebo
Yemen rebels accuse Saudi forces of killing 54 people;-94.15;-75.16;nocebo
G.M. Lowers 2009 Outlook for All U.S. Auto Sales;-105.33;-88.54;nocebo
These DIY Fruit Waters Will Make You Feel Amazing;-65.4;-87.38;cebo
31 Christmas Gifts You Totally Asked For In 2005;-64.33;-85.18;cebo
Black boxes retrieved from lost Indonesian airliner after eight months;-102.12;-87.91;nocebo
Tanks APCs deployed to presidential palace in Cairo Egypt after deadly clashes;-126.23;-100.73;nocebo
Next Wave of Media Threatens Video Game Makers;-72.78;-68.24;nocebo
Wagoner to Get $8.5 Million in Executive Retirement Pay;-98.62;-87.7;nocebo
This Week In History: 14-19 September;-56.6;-64.36;cebo
"A Reporter Claims She Was Harassed And Called ""Prostitute"" At A March To Show India's Tolerance";-126.76;-148.05;cebo
On Sixth Try Endeavour Lifts Off;-52.67;-54.58;cebo
29 Socks That Are Cool AF;-47.12;-56.67;cebo
Independent Wisconsin legislative candidate to sue over censorship of controversial description;-115.07;-92.48;nocebo
Wall Street Closes Lower as Global Forecast Dims;-82.58;-73.01;nocebo
Where Are The Creepiest Places In Texas;-50.56;-60.56;cebo
Author of Wikipedia character assassination takes responsibility;-73.22;-60.3;nocebo
Squirrel banned from Finnish supermarket;-52.29;-45.88;nocebo
Far Right Is Left Out at E.U.'s Assembly;-81.33;-75.04;nocebo
Third explosion at Fukushima Daiichi nuclear power plant;-83.68;-68.49;nocebo
Amy Schumer Held A Cup In New York And It Was Great;-86.67;-98.48;cebo
Comedian Jon Stewart to host 78th Academy Awards;-80.28;-71.19;nocebo
The Sunny Side of Junk Bonds;-54.98;-51.69;nocebo
Just Browsing? A Web Store May Follow You Out the Door;-90.53;-93.71;cebo
2008 Taiwan Excellence Gold and Silver Awards announced;-82.3;-72.41;nocebo
At least seven dead after bomb blast in Northwestern Pakistan;-100.3;-73.37;nocebo
Former South Korean President dead after apparent suicide;-81.89;-59.6;nocebo
29 Products For Anyone Who Is Actually A Disney Princess;-67.25;-89.66;cebo
9 Sweet Stories Of Roommates Who Became Best Friends;-70.99;-90.15;cebo
This Tiny Lion Can't Roar Yet But That's Fine Because He's Adorable;-109.42;-133.83;cebo
American Injured in Clash at Israeli Barrier;-69.64;-55.64;nocebo
22 Pictures That Prove Everyone Is Totally Faking It;-64.8;-82.65;cebo
23 Of The Worst Things People Have Actually Said On A First Date;-81.69;-118.4;cebo
London bombing: Police search houses in Leeds;-71.61;-57.23;nocebo
